product_name,rating,review
"LG Nexus 5X Unlocked Smart Phone, 5.2"" Ice Blue, 32GB Storage, US Warranty",5,the nexus 5x is a great budget phone without very much viable competition at its price point at least not for unlocked phones that work on verizon for other gsm carriers there are more options but i would say the nexus 5x is still the best at it s price point for a power user if you can pony up another 50 bucks you would be better off with the oneplus 3 or axon 7 for everyone else you can t go wrong with the nexus 5x the screen is top notch and has excellent color accuracy the camera is extremely capable and captures crisp brilliant images in all lighting battery life is acceptable you can make it through a whole workday no problem performance is starting to lag behind 2016 flagships a bit but if you aren t comparing side by side you probably won t notice expect quick updates straight from google and a pretty long software support and update lifespan
"BLU VIVO 5R Refresh Smartphone - 5.5-Inch Display 4G LTE GSM Unlocked, GOLD",3,great phone but im using nova launcher and the widget doesn t work keep crashing
"Samsung Galaxy S6 SM-G920F Factory Unlocked Cellphone, International Version, No Warranty 32GB, Gold",4,ok el producto y el delivery
"LG KP500 Cookie Unlocked Phone with 3.2 MP Camera and Digital Media Player--International Version (Black), No-Warranty",5,very fast transaction love love love my new phone thank u for such excellent service
Motorola Droid RAZR MAXX 4G LTE Android Smartphone Verizon Black,1,don t like it it gets hot
HTC DROID INCREDIBLE ADR 6300 3G Android Phone Black (Verizon Wireless),1,i purchased this phone so that i wouldn t have to extend my service contract for another two years i received it charged it up and transfered service good to go right not so much the phone wouldn t hold a charge and so i contacted the seller they sent me out a replacement to the same day along with a return mailer so that i could send back the orginally at their cost the new phone came and things were ok but by the end of the second week the second phone was shut off not holding a charge and freezing up i contacted the seller once to let them know that i was sending it back and it was not a problem the problem i had was with the phone only which was no fault of the seller i would not buy another one of these phones but i would use this seller again without question their name is celluar direct and they are out of michigan
Apple iPhone 4 32GB (Black) - Verizon,5,purchased as a gift for my nephew
"BLU VIVO 5 Smartphone -5.5"" 4G LTE GSM Unlocked - 32GB +3GB RAM - Gold",2,don t buy this phone the charger doesn t want to stay in place i have a tough time getting it to charge shuts down on its own go for a name brand phone like samsung or lg
"Blackberry Curve 9370 Unlocked Phone Unlocked GSM with OS 7, 5MP Camera, GPS and Wi-Fi - Black",5,solid phone thin stylish not too much of fancy fancy yet advance enough to enjoy everything moves smooth feels solid
"BLU Life One Unlocked Dual Sim Phone L120, 16 GB, White",4,mine is not connecting to straight talk not reading the sim i don t know what is wrong any advice thank you
Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone,1,the good great phone for the price can t beat it low points camera is horrible in my estimation tough to see screen in bright light and the interface is not as slick as samsung etc the bad customer service if you expect any go elsewhere i received my new phone and began weeks of frustration 2 replacement phones later someone else than motorola solved my issues be careful if you deal with customer service and expect a new phone they slip the term like new in on you took me quite a while to get a new phone in exchange for my phone that never worked out of the box also watch your accounts if you use their replacement service the will take your credit card number to guarantee the swap in my experience they came into my account 6 weeks after all returns and exchanges has taken place 4 6 weeks minimum to get a refund when you make them aware of the issue great phone with a few caveats numb customer service
Samsung Note 2 I317 16GB Unlocked GSM 4G LTE Quad-Core Phone - White (International Version),5,excellent product and it arrived just right on time
Samsung Rugby 3 A997 GSM Unlocked Rugged Flip Phone - Dark Gray,5,the used samsung rugby lll a997 gsm flip phone has functioned properly since i received it
"I9220(N9000) 5.0"" Capacitive Android 4.0 Dual SIM Smart Phone With 8GB ROM",4,great and inexpensive product everything worked as advertised though its a knock off version of the real thing the star i9220 suits my needs perfectly johnp
Nokia C2-01.5 Unlocked GSM Phone with 3.2 MP Camera and Music and Video Player--U.S. Version with Warranty (Black),5,very small works well and fits anywhere my mom loves it and will recommend it to all who are interested
Apple iPhone 5c 8GB (Green) - Verizon Wireless,5,the phone is great it works like brand new and i haven t had any problems with it so far
BLU Life 8 XL Smartphone - Unlocked - Global GSM - Orange,4,i bought this for my daughter and she loves it
Motorola Droid RAZR MAXX 4G LTE Android Smartphone Verizon Black,5,i bought this as a replacement for my original razr that s the one with the battery that lasts about 1 1 2 hours this one has great battery life and i believe it operates better than my old one
Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone,5,goods run smoothly without any problems the customer service attitude is also very good in short is a perfect shopping next will continue to patronize
"ASUS ZenFone 2 Unlocked Cellphone, 64GB, Black (U.S. Warranty)",5,what can i say imo one of the most powerful cellphones at first i thought it would be too big but just a few hours later started to feel familiar and comfy i barely can handle that much ram rom not even mention the power of that intel atom uprocesor oh my i feel i have endless power with it thank you asus great product very customizable i keep thinking this thing is more powerfull than one of my pcs definetly awesome
HTC Desire 610 8GB Unlocked GSM 4G LTE Quad-Core Android Smartphone,4,pros easy to use long battery life consi am not able to disable the password pin and cannot see the screen when i am out in the sun
"Nokia 5800 XpressMusic Unlocked Phone with U.S. 3G, GPS with Free Voice Navigation, Wi-Fi, and 4 GB MicroSD Card--U.S. Version with Warranty (Black)",1,i was very excited when i found this phone and couldn t wait for it to come i wanted a reasonably priced smartphone that allowed access to the web made phone calls had gps a decent camera etc etc that was not an iphone i m just not buying the iphone koolaid having tried them a number of times they don t excite me i just wanted a practical high tech phone at a good price with no contract and this seemed to be it but it s not problem 1 is phone call quality using at t in the san francisco bay area your experience with another carrier in another area may differ but this phone could not effectively make a phone call i d dial out get connected and within seconds i d lose the call all while standing perfectly still i d receive a call answer it and within seconds the call was dropped or it would be dropped while it was ringing out of a dozen calls that i made or received in the first day i only had a satisfactory phone call 3 times of those 3 times the person at the other end said that always every time the sound was horrible and they could barely understand me though i heard them well and just to prove that it is this phone i took out the sim put it into a cheap gsm phone i own and i have great call quality no dropped calls and it works like a charm it s the phone perhaps in conjunction with at t but other phones work problem 2 is dealing with wifi i set up the wifi connection for the wifi in my house putting in the passcode which stupidly you need to do with a phone pad keyboard then i d go to the web browser and it would be using at t so i found that there are 3 i think maybe more places you can set up this wifi connection did them all and somehow after quite a number of hours i got it to use my wifi connection but a few minutes later i tried it again and it asked me for my passcode for that network so i put it in again laboriously then an hour later i tried again and it couldn t see the wifi network even though i was 5 feet from the wireless router so i turned off the phone turned it back on again and sure enough it finds the network but it needs my passcode again this is not convenient in fact it is not even usable i was never able to get this phone to retain the passcode to my wireless network for any length of time more than a few minutes over 2 days of trying the new phone i received needed to have it s software updated i highly recommend you do that right away as the new software is a vast improvement over the software that ships with the phone that said it takes a long time to update and even though it is a vast improvement the new software still has plenty of oddities irrational quirks and just plain weirdnesses that are too numerous to detail their software development team badly needs a consistency control department each application or portion of an application works differently with no consistency among them as to user interface and interaction it s a frustrating experience and although they improved the scrolling tremendously from the software in the device out of the box it still isn t a good scrolling experience the gps was not nearly as accurate as my friends iphones i don t know why but my friends iphoness get me standing in front of my house as just that me standing in front of my house this phone has me about 1 2 block down and across the street or around the corner or on the next street over if gps that is accurate to within 1 city block is good enough for you that s great i don t think it will work for me i ve sent my phone back i can tell after just a few days that i ll never be happy with this phone it s a shame really because by specification it is exactly what i want it just doesn t work as specified
"Motorola Droid RAZR M XT907 4G LTE Android Smartphone Phone (Verizon) - Black, 8GB",5,have been happy with it
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,5,this samsung phone was also a christmas gift for a friend and she loves it
Samsung Galaxy Appeal I827 Unlocked GSM Android Cell Phone - Black/Silver,2,works with my at t and t mobile sims has a microusb port for a recharging and b data exchange with a pc or mac i ve successfully downloaded about a dozen apps that i use on a regular basis phone comes with a lot of at t bloatware that helps drain your battery and run up your data usage if not using the phone i highly recommend engaging airplane mode i d also suggest disabling auto sync together these 2 items can reduce a good bit of the battery drainage as well as eliminate the excessive hits on your data plan the phone s android software appears to have been custom configured for at t eg several data hungry apps have been configured as system processes thus a making it near impossible for a novice to permanently disable said programs while b said programs eat up your battery and chew up your data plan to date i ve been unable to find any plain vanilla android images that could be loaded successfully into the phone nor does there appear to be any easy way to uninstall the bloatware the only way i found to semi permanently address the bloatware was to quarantine ie keep from starting up said programs but that requires rooting the phone which requires loading a custom boot program eg cwm which requires welllll let s just say i managed to brick the phone ie render it useless before i figured out how to quarantine all the bloatware i ve since ordered 2 more of the phones not because i like the thing but because a i ve finally figured out how to quarantine the bloatware and b it s a relatively cheap device for what i need it for and being in it i have this penchant for having a backup system available just in case what do i need it for primary purpose is to run various software packages that generate secure vpn access codes think rsa securid with keepass2 i was also able to migrate all of my contacts passwords etc off a really old palmvx and onto the android in a distant 3rd place serves as a backup phone if my current at t t mobile phones die there s that it backup mentality again it s an older phone android 2 3 6 and it s relatively cheap so you get what you pay for eh i would give the device 5 stars for allowing me to have a single platform for all the vpn code generators and for allowing me to finally put the palmvx out of it s misery i don t really use the device for phone calls yeah it can make receive calls i just prefer to use other devices nor do i use it for much internet related activities when i do i either use wifi or a reverse tether to my pc i would give the device 0 stars for the bloatware and contortions needed to mostly tame the bloatware the lack from what i ve seen found of support in the android community would make this a bad choice for someone looking to play with modify its android os unless you re a really really really hardcore android n hardware type of person
"RCA M1 4.0 Unlocked Cell Phone, Dual SIM, 5MP Camera, Android 4.4, 1.3GHz (White)",1,i bought 2 of these and the quality is so bad they were useless from the the first time i used them
Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (BLACK) - International Stock No Warranty,1,stay away from this phone i purchased this phone less than a year ago from the beginning the phone was a little slow to respond in many ways but i could deal with it about 3 months ago the camera stopped working entirely i called customer support and was told to do a soft reset then hard reset neither of those worked i asked about sending the phone in for repair and was informed that because this model came from hong kong that they could not repair it it is not covered under warranty i would have to contact the hong kong customer service i have been back and forth between both hong kong and us customer service both of them just give me the run around and refuse to take responsibility for their faulty product and will not repair it after contacting the us customer service again they advised me to do a software repair i followed the steps and now my phone is entirely stuck on the beginning intro screen and will not function at all in other words right now i paid over 500 00 for a non functioning phone with sony refusing to fix their faulty product this phone is a giant lemon and after dealing with sonys customer service i will never purchase a sony product again
Verizon LG VX8300 No Contract Camera Cell Phone,2,the first phone i bought from this seller worked for 2 years until i got the phone wet i went to set up my back up phone that i bought at the same time which was the same model and verizon stated that the esn hex was linked to an account that had an overdue balance and wouldn t let me activate the phone
Samsung Galaxy Note 4 SM-N910H 32GB Factory Unlocked International Model Cell Phone - Retail Packaging - Gold,5,it s a wonderful telephone it works perfect in argentina
Sony Xperia Z1 C6903 16GB Unlocked GSM 4G LTE WaterProof Smartphone w/ 20MP Camera and Shatter-Proof Glass - Black,4,great phone and great camera still reluctant to try soaking it in water lolthis might just be me but the google music store has like nothing so if you are switching from ios like i did be prepared to buy an ipod etc
Samsung Galaxy Rugby Pro 4G LTE I547 Unlocked Android Ruggedized Smart Phone,3,the phone didn t work would not turn on terrible experience
"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)",5,i can say for sure that it s the best phone i ve ever had the features are great is very beautiful and easy to use i installed a 16 gb micro sd memory card type 4 and works perfectly i have all my main email accounts social webs skype all i need and some extra applications and i m very happy with it is very fast phone i only suggest that when you have wifi connection available and if your data plan is not very big you can disable data plan on configuration and use wifi while you can updates can consume a lot of your mb data plan in just minutes and always carry your usb cable with you because while using data it consumes a lot of your battery but that normally happens with all the smart phones i ve had
"LG G4 Unlocked Smartphone with 32GB Internal Memory, 16 MP Camera and 5.5-Inch IPS Quantum Display for GSM and CDMA, US Warranty (Black Leather)",5,impressive for the price quality
"HP Palm Veer 4G P160 Unlocked GSM Phone with QWERTY Keyboard, WebOS, Touchscreen, Wi-Fi and GPS - Black",1,the reason i am giving this a one star rating is because i am having trouble with this device i spend 100 on a brand new phone and does not work in my area when other phones do when it comes to support there is none not many people know anything about this device so unless you are a wiz stay away you ve been warned
BlackBerry DTEK50 - Unlocked Phone - Carbon Grey (U.S. Warranty),5,i m loving this phone so far i ve had it for a few days now and its awesome i ve always loved the functionality of bb and i m a fan of android so this is perfect for me i did have to take a few steps to get this running first i didn t realize that you need a nano sim card so make sure you have one i m on t mobile plan so i simply bought a t mobile nano sim card from here it was less then 10 i then had to call t mobile and get it activated and that was it only a couple of things are annoying me there is no options button that button now simply opens up all the running apps each applications has its own 3 dots on the corner to get to options which is annoying but i ll get used to it the other thing is i haven t been able to find a way to select all when i want to delete things from the hub or almost any where else hopefully these are things that can be fixed by an os upgrade or something other than that this phone is great its not too big on the hand the textured back feels good in the had its super slim and so far has very fast i downloaded an audio recorder app and used it and the sound is so clear extremely happy with this phone i can see i ll have this one for a very long time to come
Boost Mobile Motorola I776W Purple Prepaid,5,great phone at that time technology has definitely moved on
Samsung Galaxy S Duos GT-S7562 GSM Unlocked Touchscreen 5MP Camera Smartphone White,3,initially i had problems getting both sim cards to work and it was not the sim cards as i tested them on other mobiles since i work in the middle east i was update that i purchased online and then could not send it back then i discovered that the cost here was similar which really irritated me after switching sim card slots and testing it eventually started working which was a relief
ASUS ZenFone 3 ZE552KL 4GB / 64GB 5.5-inch 4G LTE Dual SIM FACTORY UNLOCKED - International Stock No Warranty (SHIMMER GOLD),5,awesome phone very sleek had nice ring tones and wallpaper themes seller had quick delivery its international so the instruction manual is in korean but setting up the phone was super easy so that was not a negative factor photos are great in day light but night shots not so much even with the night setting
"I9220(N9000) 5.0"" Capacitive Android 4.0 Dual SIM Smart Phone With 8GB ROM",4,i have to admit that when i first got this phone i loved it but the downfalls outweigh the benefits it is a good phone for the price but if you are like me you are going to drop your phone at least once but with me many times with that said there is no case anywhere out there like otterbox or even a silicone rubber case to protect from drops well needless to say my screen is now cracked and no one can repair it unless i try the manufacturer lol buy in china which i am not even going to try because i will not go without a phone for shipping time to and from hong kong the front camera sucks and the outer camera is listed at 8 0 but is 5 0 if you look at a galaxy notes camera you will see the difference in picture freezes up now that i have had it almost six months and another thing i hate you arent able to set separate ringtones for different callers and i have also not been able to set pictures for contacts just spend the extra money and get a name brand phone this is good for the price but the hassle is just not worth it i have to have a case on any phone i use
"Samsung Galaxy Grand Duos i9082 Smartphone (Blue) - Factory Unlocked, 5"" Screen, Dual Sim, Dual-core 1.2 GHz, Dual Cameras (8MP Rare), Wi-Fi and GPS",5,samsung galaxy grand duos what can i say about this device lil who i m kidding this phone is amazing cool features with a mega 5 0 screen buyers don t believe the hype about a phone that needs full hd this device is created to display a 720p resolution that looks like 1080p hd therefore you won t no the difference because the crystal clear screen display please be advised that this phone comes with a 8 gb but i had used my 64 gb sd card memory to save everything as possible all transfer apps pics and etc is greatly and successfully saved on this device thru a sd card memory buyers have fun with this cool and outstanding phone that brings so much performances in the palm of your hands
CATERPILLAR CAT B15 IP67 ULTRA RUGGED BLACK FACTORY UNLOCKED SINGLE SIM CELL PHONE(2G 850/900/1800/1900 & 3G 900/2100),1,me gustaria saber si la tienda que me vendio el telefono puede reintegrarme la diferencia del dineroi wonder if the store that sold me the phone can rejoin the difference money
"Sony Xperia X Performance Smartphone Unlocked 4G LTE (Screen: 5"" - 64 GB - Dual Nano-SIM - Android Marshmallow 6.0) (Graphite Black)",4,it sure is a great phone camera is awesome excellent processor i would definitely recommend getting the international version because you get the fingerprint and dual sim features the only two issues i have faced so far is contacts app always crashes the best way to resolve it is to download contacts app from the play store the second issue is that every time you pull out and insert the sim card slot the device will restart other than that x performance is really a great phone
Samsung Galaxy Note 4 N910C 32GB Unlocked GSM 4G LTE Smartphone - Frost White (International Version),5,great phone great screen and camera wish it had better fingerprint scanner
"Apple iPad Mini 3 MGNR2LL/A NEWEST VERSION (16GB, Wi-Fi, Space Gray) (Certified Refurbished)",5,i was definitely skeptical about buying the refurbished version of this product but upon arrival as i looked over it thoroughly i seen no scratches no bumps or dents and it works absolutely wonderfully as it should
OtterBox Samsung Galaxy S5 Defender Series Protective Case - White/Blue,5,i received it and it was exactly what i needed thank you
Samsung Rugby 2 A847 Unlocked GSM Ruggedized Phone PTT GPS 3G,5,just what i was hoping for in the product we have an older model which is so durable and great
"Sony Xperia sola MT27i-BLK Unlocked Phone with 5 MP Camera, Android 2.3 OS, 1 GHz Dual-Core Processor, and 3.7-Inch Touchscreen--U.S. Warranty (Black)",2,i got this phone last year and after all this time of having it all i can say is that his performance sucks i expected more from this phone performance is bad after installing a few games and widgets the phone start to slow down or reset by itself i installed a memory meter app and it looks like the phone always try to use a lot of memory for standard apps no matter what camera is good its like the standard hd camera for smartphonesplaying games is quite good but sometimes you are going to have issues while playing due the memory usage problem vertical keyboard is too small so probably you ll be pressing the wrong keyill stay with this phone until i get money to get another one probably an iphone
"Samsung Galaxy S5, White (Verizon Wireless) Certified Pre-owned",5,wow what a great pocket computer also a phone the screen is fantastic and everything runs very fast it came unlocked as i had hoped and i simply registered to my metropcs account no problem at all it s a little bigger than my last phone so i ll have to get used to that but otherwise i love it
"LG G5 H860 5.3"" 32GB ROM 4GB RAM Dual Sim Snapdragon 820 Quad-Core 4G LTE Smartphone - (International Version/No Warranty) (Gold)",1,the speaker quality is very low had lg before never sounded that bad could be a specific problem with my device though
Samsung A257 Unlocked QuadBand Phone with QWERTY Keyboard and Camera - Unlocked Phone - No Warranty - Orange,3,i didn t realize it didn t have a place for memory card and i can t play my music on it through windows media play however the shipper was great in answering my questions and responding back to me i would definitely order from him again if i could just figure out how to look through his stuff recently i got my number changed and switched phones and just want a basic phone and as long as it calls and texts all the rest i can do without thanks dottie
LG G2 Mini 3G DUAL D618 8GB Unlocked GSM Dual-SIM Android 4.4 (KitKat) Quad-Core Smartphone - Titan Black - International Version No Warranty,5,beautiful phone i love it
Sony Xperia Z5 Premium E6853 5.5-Inch 4K UHD Display Factory Unlocked (BLACK) - International Stock No Warranty,5,best phone i ever had fast clean and beautiful display 4k video is amazing no over heating issues water proof and almost all apps can be uninstalled lite and battery last 2 days before charge under normal use
"Nokia 5800 XpressMusic Unlocked Phone with U.S. 3G, GPS with Free Voice Navigation, Wi-Fi, and 4 GB MicroSD Card--U.S. Version with Warranty (Black)",1,the nokia5800 xpress is really an outdated smartphone for a high price turn on wifi is cumberson and always 3 step process through the menu aside the telephone functionality it has no intuitive user interface save the money and get a smartphone of a newer generation or keep the old cell phone and get an ipod touch
"Nokia C6 Unlocked GSM Phone with Easy E-mail Setup, Side-Sliding Touchscreen, QWERTY, 5 MP Camera, and Free Ovi Maps Navigation (Black)",4,this purchase was to replace my old xpressmusic 5530 which i used for a phone and heavily used media player where the 5530 fell short this one picks up anyone that had the 5530 or probably even the 5800 can tell very well of the bugs they had shutting off when you tried to pick up a call random freeze ups very limited interface the constantly disconnecting wifi etc interface the interface is much cleaner smoother and a better tactile touch response compared to the 5530 5800 even with the spb mobile shell customization the c6 is a better performer the wifi pickup is much improved as it will retain the wifi connection and quickly pick it back up if it is dropped response is much faster than the predecessors yet still minimally sluggish the improved audio is complimented by the larger screen when playing movies the battery doesn t drain nearly as fast as the 5530 did due to it s larger capacity battery body it s size is a bit bulkier but i prefer this one s larger size compared to the 5530 as it was just a bit too small for my hands the side buttons for volume control slide lock and camera button are a little difficult to press as the slide out keyboard causes a bit of an obsticle because it tries to slide out when pressure is applied however the slide out qwerty keyboard is a great gain the buttons are a bit small for my large fingers but typing on it produces significantly less errors than when i had to deal with the touch screen of the 5530 the nokia tech support has been good to me thus far when i ve had issues i didn t have to deal with a bunch of beurocracy when they needed to cover my warranty all in all i m glad i bought this phone due to the improvements and solidarity of the phone customer service i ll probably be upgrading this phone to another nokia when it becomes out dated
Otterbox Otterbox Defender Carrying Case for Samsung Galaxy S4 - Retail Packaging - Eden,4,good case does what it s suppose to
BLU S480U Unlocked Studio 7.0 II Smartphone with 5MP Main Camera (Gold),1,sim card slot is awful
"ASUS ZenFone2 Unlocked Smartphone, 16GB, 4GB RAM, Black - ZE551ML (U.S. Warranty)",5,i bought this for the sole purpose of not wanting to carry a work as well as a personal phone i have had all htcs and iphones and this phone is just as good as any of them the screen may not be quite as good as the new 700 dollar phones and i m sure the camera is not quite as good but if you re looking for a phone that can keep up with your high level demands for work or school this one is perfect very impressed with the speed and every other offbrand phone i have tried routinely has apps crash haven t had one problem yet with this one i highly recommend it to anyone make a profit on your upgrade and get a phone that is just as good for half the cost
Samsung Galaxy Note I717 16GB 4G LTE GSM Android Phone - Carbon Blue (AT&T version),5,i had to order this phone twice the first time i ordered it it came from tablet distributors i received it right before going on vacation i found out on vacation that the charge port on the phone was bad by going by an actual at t store them diagnosing the problem of why the phone would not charge in order to have a phone on vacation amazon told me i would have to buy another one send the first one back after finally getting the second one from cell floor i opened it found that it was in fact new the first one obviously was not new as advertised but used the first one not only did not come with all the manuals but it came with a completely different charge cord adapter i did not realize until i got the second one of how it was suppose to be packaged what was suppose to come with the phone i should have known better the back was just laying in the bottom of the box with no kind of wrapper around it or anything i don t know how many times they have tried to sale that same phone but they need to retire it because it is broken used i will be sending the first one back soon since i am finally back from vacation amazon said it must be sent in it s original packaging i m hoping i receive my money back asap because it s not a cheap phone especially for having to pay for it twice i will say amazon was quick to help when we were in a pinch about the phone the phone is awesome it has a great screen easy to see the battery life seems to last a good while between charges it also takes wonderful pictures the stylus option is pretty neat too
Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone,5,fantastic phone really surprised with the quality build and speed
OtterBox Iphone 5/5S/SE Defender Case w/ Drop and Dust Proctection - Realtree AP Pink,1,i have always kept these cases on my iphones thought this was a great deal but obviously there are reasons this particular case was discontinued it is not protective off all from dampness water rain like the others i had in the past do not recommend
"Blackberry Curve 9360 Unlocked Quad-Band 3G GSM Phone with 5MP Camera, QWERTY Keyboard, GPS and Wi-Fi - No Warranty - Black",5,very good quality no differences between photos and espesificaciones and the product that arrived in my hands very well packedwonder how everything is brand new and sealed in separate packages simply grab the signal and ignition set
"BlackBerry Bold 9780 Unlocked Cell Phone with Full QWERTY Keyboard, 5 MP Camera, Wi-Fi, 3G, Music/Video Playback, Bluetooth v2.1, and GPS (Black)",2,i got a cell phone with a deffect in the screen and it doesn t get a 3g conectivity i am not using this cell phone i keep it in the closet
Studio 7.0 LTE - Smartphone - GSM Unlocked - Gold,1,did not like the fact the freeze a lot sometimes even shut down by itself i change it 3 times and all had the same issue i really like the studio 6 lte
LG Electronics G3 D855 32GB Unlocked International Phone (International Version No Warranty) - Retail Packaging - Violet,1,my phone battery is running out fast and charger is not orginal
"Samsung Galaxy S5 SM-G900FD Factory Unlocked Cellphone, International Version, Retail Packaging, 16GB, White",2,i bought this phone for my sister in jamaica when i reached jamaica there was no memory card in the phone the phone is not working properly the phone would only accept one sim card properly the other sim card was giving a lot of problems still not working the technicians who worked on the phone said it wasmissing some parts therefore it is or will not work properly i lost my 300 00 because i left the phone in jamaica and it is now too late to retrieve the phone to send it back
"Samsung Galaxy Note 5 N920C 32GB Unlocked GSM 4G LTE Octa-Core International 16MP Camera Smartphone w/ S Pen - White (International version, No Warranty)",5,great product and great warranty i would advice anyone buy from this company
Verizon LG VX8300 No Contract Camera Cell Phone,5,the phone was in mint condition and it works great very pleased with this purchase i had my other phone for years and i was so happy with that choice that is why i didn t want a different phone
BLU Advance 4.0L Unlocked Smartphone -Global GSM - Blue,4,so far so good it only arrived today as a replacement for my very dead galaxy s4 mini it took a bit longer than i d normally expect from amazon the very last day of the delivered between note but still in the time they had advertised it s a very basic smartphone with all that you need response time can be a little slow but for what it costs it s much better than i thought it would be the camera s are both quite pixelated and don t expect to take any art worthy shots but they do the job still working out the bits and pieces that go with a new phone but i m very happy with what it is for the price just do note it takes a regular sized sim card so if you currently have a micro sim or anything you ll have to get an adapter or construct one like i did pretty solid seeming little phone and should do the job
Apple iPhone 4S 16GB (Black) - Verizon,5,the product is very newly i very like it i think it is a good product it can become my best phone
Apple iPhone 6s 128 GB International Warranty Unlocked Cellphone - Retail Packaging (Gold),1,it is not a new one the tagboard on the box was changed i checked the serial number on apple com found that it was activated 3 months ago but it works well until now feel dissapointed don t lie to me okay
BLU Q170T Samba TV Unlocked Dual SIM Quad-Band GSM Phone (Black/Red),1,it worked well in the first week then it stopped working all my text messages were deleted and i could not get them back
Samsung Galaxy J7 J700M 16GB Dual Sim LTE Unlocked Phone - Retail Packaging - White (International Version),5,until now is working very well
ZTE Z Max 2 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 8MP Camera - Black,2,not an unlocked phone keeping it though
"Samsung Galaxy Note 4 N910H Unlocked Cellphone, Retail Packaging, 32GB, White",3,i got this note 4 to replace a note 3 with 4g lte the mobile itself is amazing i can only talk good about the n4 beauty full and stylish high performance mobile but no 4g really sucks however getting a note 4 unlocked at this price with no warranty i think it was a big mistake lets say 200usd mistake mobile was delivered on time and i am happy with the mobile however i think price was a bit high
LG Electronics LG G3 D855 16GB Unlocked Cell Phone - Unlocked (Titan),5,good package and great product lasted a little to arrive but it was in perfect conditions
Samsung Mesmerize i500 Android Smartphone (US Cellular),5,great phone shipping was prompt and fast phone came as described and was equipped with all the parts listed would buy from this seller again if i ever needed any other mobile devices
Samsung Galaxy J2 J200M 8GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 5MP Camera - Black (International Version),3,be aware the phone was in spanish maybe they should have told us this took it to t mobile and they converted to english
"Microsoft Lumia 950 XL RM-1085 32GB Black, Single Sim, 5.7"", 20MP, 3GB Ram, Unlocked International Model, No Warranty",5,beautiful windows phone love it and it wont heat up as my lumia 930 did
"Samsung Galaxy S6 Edge SM-G925 Factory Unlocked Cellphone, International Version, 32GB, White (International version, No Warranty)",1,seal is broken phone is unlocked but not factory unlocked
"Samsung 32GB Galaxy Note 10.1"" Android 4G LTE Wi-Fi Dual Camera Unlocked Tablet",5,this tab is awesome i am using it for the last couple of weeks and the service is great the only downside i feel is the battery but tha isnt something new for smartphones or tabs the camera is good but the s pen stands out it s really handy and useful and taking notes has never been simpler
"Blackberry Bold Touch 9930 Unlocked GSM Phone with OS 7, Touchscreen, QWERTY Keyboard, 5MP Camera, Video, GPS, Wi-Fi, Bluetooth, NFC and microSD Slot - Black",5,clear and well illustrated items boxed with phone would be better was expecting all accessories unfortunately there was no headsets
"Blackberry Torch 9810 Unlocked GSM Phone with OS 7.0, Touchscreen, Slider-QWERTY Keboard, Optical Trackpad, 5MP Camera, Video, GPS, Wi-Fi, Bluetooth and microSD Slot - Silver",4,i really do not like this phone but my girlfriend says that it is ok so the phone is good
"POSH Titan HD E500a - 5.0"" HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Black)",4,this is an excellent phone i love it it comes unlock and the phone works great
"LG G2 Mini D620R Unlocked Cellphone, International Version, 8GB, Black",5,i love it i love it i love it totally worth it
OtterBox iPhone 5/5s/SE Defender with Belt Clip/Holster in Retail Packaging - RealTree Xtra/Blaze Orange,1,i have an identical otterbox defender and this was nothing like my original it arrived with a display screen cover or something it was rigid and inflexible i think it might have been a fake buyers beware
"Sony Xperia sola MT27i-BLK Unlocked Phone with 5 MP Camera, Android 2.3 OS, 1 GHz Dual-Core Processor, and 3.7-Inch Touchscreen--U.S. Warranty (Black)",5,lovely phone got it as a gift for my uncle he loves it everything was packaged nicely d d d
Samsung Galaxy S II Skyrocket I727 16GB Unlocked GSM 4G LTE Smartphone - Black,1,i really like this phone but i think it has a few problems it freezes gets really too hot when talking on the phone and battery lifes sucks
"Samsung S5620 Monte Unlocked Quad-Band GSM Phone with 3 MP Camera, Wi-Fi, gps navigation, E-Mail, Stereo Bluetooth--International Version With Warranty (Black)",1,i ordered this phone excited about the price and features got this phone today started it it is in some other language i never specified any other language called the bluetekus a couple of times no response have a bad exp with amazon and bluetek donot buy
